id;ID_regional;ID_provincia;ID_comuna; Región;Provincia ;Comuna;zt;zt_2007;limite_meridiano;limite_altitud;tipo_clima;clima;PDA;prohibicion_lena;prohibicion_pellet;plan_PDA_actual;link_PDA;lat;lon
349;10;101;10108;De Los Lagos;Llanquihue;Maullín;G;6;;;;1;false;;;;;-41.624625;-73.59758
350;10;101;10109;De Los Lagos;Llanquihue;Puerto Varas;G;6;;;;1;true;No;No;Alerta Sanitaria;http://airechile.mma.gob.cl/comunas/puertomontt;-41.322453;-72.977489
351;10;102;10201;De Los Lagos;Chiloe;Castro;G;6;;;;1;false;;;;;-42.469336;-73.77784
352;10;102;10202;De Los Lagos;Chiloe;Ancud;G;6;;;;1;false;;;;;-41.871339;-73.815433
353;10;102;10203;De Los Lagos;Chiloe;Chonchi;G;6;;;;1;false;;;;;-42.623436;-73.774321
354;10;102;10204;De Los Lagos;Chiloe;Curaco de Vélez;G;6;;;;1;false;;;;;-42.439787;-73.601989
355;10;102;10205;De Los Lagos;Chiloe;Dalcahue;G;6;;;;1;false;;;;;-42.373885;-73.65597
356;10;102;10206;De Los Lagos;Chiloe;Puqueldón;G;6;;;;1;false;;;;;-42.599169;-73.676192
357;10;102;10207;De Los Lagos;Chiloe;Queilén;G;6;;;;1;false;;;;;-42.885037;-73.472429
358;10;102;10208;De Los Lagos;Chiloe;Quellón;G;6;;;;1;false;;;;;-43.116429;-73.619177
359;10;102;10209;De Los Lagos;Chiloe;Quemchi;G;6;;;;1;false;;;;;-42.14469;-73.48376
360;10;102;10210;De Los Lagos;Chiloe;Quinchao;G;6;;;;1;false;;;;;-42.47194;-73.491392
361;10;103;10301;De Los Lagos;Osorno  ;Osorno;G;5;;;;1;true;No;No;PDA Osorno;https://ppda.mma.gob.cl/los-lagos/pda-para-la-comuna-de-osorno/;-40.577898;-73.136091
362;10;103;10302;De Los Lagos;Osorno  ;Puerto Octay;G;6;;;;1;false;;;;;-40.972968;-72.88515
363;10;103;10303;De Los Lagos;Osorno  ;Purranque;G;6;;;;1;false;;;;;-40.910147;-73.154173
364;10;103;10304;De Los Lagos;Osorno  ;Puyehue;G;6;;;;1;false;;;;;-40.685678;-72.60005
365;10;103;10305;De Los Lagos;Osorno  ;Río Negro;G;6;;;;1;false;;;;;-40.796214;-73.216318
366;10;103;10306;De Los Lagos;Osorno  ;San Juan de la Costa;G;6;;;;1;false;;;;;-40.605023;-73.468036
367;10;103;10307;De Los Lagos;Osorno  ;San Pablo;G;5;;;;1;false;;;;;-40.411637;-73.009294
368;10;104;10401;De Los Lagos;Palena;Chaitén;G;6;;;;1;false;;;;;-42.916818;-72.70876
369;10;104;10402;De Los Lagos;Palena;Futaleufú;I;7;;;;1;false;;;;;-43.186626;-71.866763
370;10;104;10403;De Los Lagos;Palena;Hualaihué;G;6;;;;1;false;;;;;-41.966306;-72.47044
371;10;104;10404;De Los Lagos;Palena;Palena;I;7;;;;1;false;;;;;-43.617791;-71.804064
372;11;111;11101;De Aisén del Gral. C. Ibáñez del Campo;Coihaique  ;Coihaique;I;7;;;;1;true;No;No;PDA Coyhaique;https://ppda.mma.gob.cl/aysen/pda-para-la-ciudad-de-coyhaique-y-su-zona-circundante/;-45.580177;-72.05351
373;11;111;11102;De Aisén del Gral. C. Ibáñez del Campo;Coihaique  ;Lago Verde;I;7;;;;1;false;;;;;-44.240473;-71.849387
374;11;112;11201;De Aisén del Gral. C. Ibáñez del Campo;Aisén  ;Aisén;I;7;;;;1;false;;;;;-45.401408;-72.690153
375;11;112;11202;De Aisén del Gral. C. Ibáñez del Campo;Aisén  ;Cisnes;I;7;;;;1;false;;;;;-44.729378;-72.677519
376;11;112;11203;De Aisén del Gral. C. Ibáñez del Campo;Aisén  ;Guaitecas;I;7;;;;1;false;;;;;-43.894472;-73.741378
377;11;113;11301;De Aisén del Gral. C. Ibáñez del Campo;Capitan Prat;Cochrane;I;7;;;;1;false;;;;;-47.252626;-72.572369
378;11;113;11302;De Aisén del Gral. C. Ibáñez del Campo;Capitan Prat;O'Higgins;I;7;;;;1;false;;;;;-48.468441;-72.559206
379;11;113;11303;De Aisén del Gral. C. Ibáñez del Campo;Capitan Prat;Tortel;I;7;;;;1;false;;;;;-47.795776;-73.531552
380;11;114;11401;De Aisén del Gral. C. Ibáñez del Campo;General Carrera;Chile Chico;I;7;;;;1;false;;;;;-46.542508;-71.723327
381;11;114;11402;De Aisén del Gral. C. Ibáñez del Campo;General Carrera;Río Ibáñez;I;7;;;;1;false;;;;;-46.291833;-71.93773
382;12;121;12101;De Magallanes y de La Antártica Chilena;Magallanes;Punta Arenas;I;7;;;;1;false;;;;;-53.146287;-70.906861
383;12;121;12102;De Magallanes y de La Antártica Chilena;Magallanes;Laguna Blanca;I;7;;;;1;false;;;;;-52.427287;-71.414389
384;12;121;12103;De Magallanes y de La Antártica Chilena;Magallanes;Río Verde;I;7;;;;1;false;;;;;-52.650294;-71.463709
385;12;121;12104;De Magallanes y de La Antártica Chilena;Magallanes;San Gregorio;I;7;;;;1;false;;;;;-52.315873;-69.690595
386;12;122;12201;De Magallanes y de La Antártica Chilena;Antártica Chilena;Cabo de Hornos;I;7;;;;1;false;;;;;-54.935354;-67.604911
387;12;122;12202;De Magallanes y de La Antártica Chilena;Antártica Chilena;Antártica;I;7;;;;1;false;;;;;-54.935354;-67.604911
388;12;123;12301;De Magallanes y de La Antártica Chilena;Tierra del Fuego;Porvenir;I;7;;;;1;false;;;;;-53.295813;-70.367373
389;12;123;12302;De Magallanes y de La Antártica Chilena;Tierra del Fuego;Primavera;I;7;;;;1;false;;;;;-52.776516;-69.291018
390;12;123;12303;De Magallanes y de La Antártica Chilena;Tierra del Fuego;Timaukel;I;7;;;;1;false;;;;;-53.639931;-69.645466
391;12;124;12401;De Magallanes y de La Antártica Chilena;Ultima Esperanza;Natales;I;7;;;;1;false;;;;;-51.731038;-72.493115
392;12;124;12402;De Magallanes y de La Antártica Chilena;Ultima Esperanza;Torres del Paine;I;7;;;;1;false;;;;;-51.256276;-72.344738
393;13;131;13101;Metropolitana de Santiago;Santiago  ;Santiago;D;3;;;;1;true;Total;Parcial;PDA RM (DS 31/2016). Zona B. Art. 121. 122. 123;https://ppda.mma.gob.cl/region-metropolitana/ppda-region-metropolitana/;-33.45331;-70.656633
394;13;131;13102;Metropolitana de Santiago;Santiago  ;Cerrillos;D;3;;;;1;true;Total;Parcial;PDA RM (DS 31/2016). Zona B. Art. 121. 122. 123;https://ppda.mma.gob.cl/region-metropolitana/ppda-region-metropolitana/;-33.499537;-70.712356
395;13;131;13103;Metropolitana de Santiago;Santiago  ;Cerro Navia;D;3;;;;1;true;Total;Parcial;PDA RM (DS 31/2016). Zona B. Art. 121. 122. 123;https://ppda.mma.gob.cl/region-metropolitana/ppda-region-metropolitana/;-33.422261;-70.744057
396;13;131;13104;Metropolitana de Santiago;Santiago  ;Conchalí;D;3;;;;1;true;Total;Parcial;PDA RM (DS 31/2016). Zona B. Art. 121. 122. 123;https://ppda.mma.gob.cl/region-metropolitana/ppda-region-metropolitana/;-33.38333;-70.676642
397;13;131;13105;Metropolitana de Santiago;Santiago  ;El Bosque;D;3;;;;1;true;Total;Parcial;PDA RM (DS 31/2016). Zona B. Art. 121. 122. 123;https://ppda.mma.gob.cl/region-metropolitana/ppda-region-metropolitana/;-33.562708;-70.676148
398;13;131;13106;Metropolitana de Santiago;Santiago  ;Estación Central;D;3;;;;1;true;Total;Parcial;PDA RM (DS 31/2016). Zona B. Art. 121. 122. 123;https://ppda.mma.gob.cl/region-metropolitana/ppda-region-metropolitana/;-33.464076;-70.700726
399;13;131;13107;Metropolitana de Santiago;Santiago  ;Huechuraba;D;3;;;;1;true;Total;Parcial;PDA RM (DS 31/2016). Zona B. Art. 121. 122. 123;https://ppda.mma.gob.cl/region-metropolitana/ppda-region-metropolitana/;-33.369484;-70.646551
400;13;131;13108;Metropolitana de Santiago;Santiago  ;Independencia;D;3;;;;1;true;Total;Parcial;PDA RM (DS 31/2016). Zona B. Art. 121. 122. 123;https://ppda.mma.gob.cl/region-metropolitana/ppda-region-metropolitana/;-33.414329;-70.665033
401;13;131;13109;Metropolitana de Santiago;Santiago  ;La Cisterna;D;3;;;;1;true;Total;Parcial;PDA RM (DS 31/2016). Zona B. Art. 121. 122. 123;https://ppda.mma.gob.cl/region-metropolitana/ppda-region-metropolitana/;-33.530049;-70.663781
402;13;131;13110;Metropolitana de Santiago;Santiago  ;La Florida;D;3;;<1000;Valle;3;true;Total;Parcial;PDA RM (DS 31/2016). Zona B. Art. 121. 122. 123;https://ppda.mma.gob.cl/region-metropolitana/ppda-region-metropolitana/;-33.534515;-70.570395
403;13;131;13110;Metropolitana de Santiago;Santiago  ;La Florida;D;5;;>1000;Cordillera;4;true;Total;Parcial;PDA RM (DS 31/2016). Zona B. Art. 121. 122. 123;https://ppda.mma.gob.cl/region-metropolitana/ppda-region-metropolitana/;-33.534515;-70.570395
404;13;131;13111;Metropolitana de Santiago;Santiago  ;La Granja;D;3;;;;1;true;Total;Parcial;PDA RM (DS 31/2016). Zona B. Art. 121. 122. 123;https://ppda.mma.gob.cl/region-metropolitana/ppda-region-metropolitana/;-33.535557;-70.622492
405;13;131;13112;Metropolitana de Santiago;Santiago  ;La Pintana;D;3;;;;1;true;Total;Parcial;PDA RM (DS 31/2016). Zona B. Art. 121. 122. 123;https://ppda.mma.gob.cl/region-metropolitana/ppda-region-metropolitana/;-33.58758;-70.637063
406;13;131;13113;Metropolitana de Santiago;Santiago  ;La Reina;D;3;;<1000;Valle;3;true;Total;Parcial;PDA RM (DS 31/2016). Zona B. Art. 121. 122. 123;https://ppda.mma.gob.cl/region-metropolitana/ppda-region-metropolitana/;-33.446223;-70.541865
407;13;131;13113;Metropolitana de Santiago;Santiago  ;La Reina;D;5;;>1000;Cordillera;4;true;Total;Parcial;PDA RM (DS 31/2016). Zona B. Art. 121. 122. 123;https://ppda.mma.gob.cl/region-metropolitana/ppda-region-metropolitana/;-33.446223;-70.541865
408;13;131;13114;Metropolitana de Santiago;Santiago  ;Las Condes;D;3;;<1000;Valle;3;true;Total;Parcial;PDA RM (DS 31/2016). Zona B. Art. 121. 122. 123;https://ppda.mma.gob.cl/region-metropolitana/ppda-region-metropolitana/;-33.404463;-70.534933
409;13;131;13114;Metropolitana de Santiago;Santiago  ;Las Condes;D;5;;>1000;Cordillera;4;true;Total;Parcial;PDA RM (DS 31/2016). Zona B. Art. 121. 122. 123;https://ppda.mma.gob.cl/region-metropolitana/ppda-region-metropolitana/;-33.404463;-70.534933
410;13;131;13115;Metropolitana de Santiago;Santiago  ;Lo Barnechea;D;3;;<1000;Valle;3;true;Total;Parcial;PDA RM (DS 31/2016). Zona B. Art. 121. 122. 123;https://ppda.mma.gob.cl/region-metropolitana/ppda-region-metropolitana/;-33.341951;-70.521403
411;13;131;13115;Metropolitana de Santiago;Santiago  ;Lo Barnechea;D;5;;1000<altura<2000;Cordillera;4;true;Total;Parcial;PDA RM (DS 31/2016). Zona B. Art. 121. 122. 123;https://ppda.mma.gob.cl/region-metropolitana/ppda-region-metropolitana/;-33.341951;-70.521403
412;13;131;13115;Metropolitana de Santiago;Santiago  ;Lo Barnechea;H;7;;>2000;Alta Cordillera;5;true;Total;Parcial;PDA RM (DS 31/2016). Zona B. Art. 121. 122. 123;https://ppda.mma.gob.cl/region-metropolitana/ppda-region-metropolitana/;-33.280521;-70.328308
413;13;131;13116;Metropolitana de Santiago;Santiago  ;Lo Espejo;D;3;;;;1;true;Total;Parcial;PDA RM (DS 31/2016). Zona B. Art. 121. 122. 123;https://ppda.mma.gob.cl/region-metropolitana/ppda-region-metropolitana/;-33.520409;-70.689737
414;13;131;13117;Metropolitana de Santiago;Santiago  ;Lo Prado;D;3;;;;1;true;Total;Parcial;PDA RM (DS 31/2016). Zona B. Art. 121. 122. 123;https://ppda.mma.gob.cl/region-metropolitana/ppda-region-metropolitana/;-33.446815;-70.722948
415;13;131;13118;Metropolitana de Santiago;Santiago  ;Macul;D;3;;;;1;true;Total;Parcial;PDA RM (DS 31/2016). Zona B. Art. 121. 122. 123;https://ppda.mma.gob.cl/region-metropolitana/ppda-region-metropolitana/;-33.489316;-70.59992
416;13;131;13119;Metropolitana de Santiago;Santiago  ;Maipú;D;3;;;;1;true;Total;Parcial;PDA RM (DS 31/2016). Zona B. Art. 121. 122. 123;https://ppda.mma.gob.cl/region-metropolitana/ppda-region-metropolitana/;-33.518561;-70.764011
417;13;131;13120;Metropolitana de Santiago;Santiago  ;Ñuñoa;D;3;;;;1;true;Total;Parcial;PDA RM (DS 31/2016). Zona B. Art. 121. 122. 123;https://ppda.mma.gob.cl/region-metropolitana/ppda-region-metropolitana/;-33.457767;-70.598802
418;13;131;13121;Metropolitana de Santiago;Santiago  ;Pedro Aguirre Cerda;D;3;;;;1;true;Total;Parcial;PDA RM (DS 31/2016). Zona B. Art. 121. 122. 123;https://ppda.mma.gob.cl/region-metropolitana/ppda-region-metropolitana/;-33.491474;-70.675452
419;13;131;13122;Metropolitana de Santiago;Santiago  ;Peñalolén;D;3;;<1000;Valle;3;true;Total;Parcial;PDA RM (DS 31/2016). Zona B. Art. 121. 122. 123;https://ppda.mma.gob.cl/region-metropolitana/ppda-region-metropolitana/;-33.486649;-70.547187
420;13;131;13122;Metropolitana de Santiago;Santiago  ;Peñalolén;D;5;;>1000;Cordillera;4;true;Total;Parcial;PDA RM (DS 31/2016). Zona B. Art. 121. 122. 123;https://ppda.mma.gob.cl/region-metropolitana/ppda-region-metropolitana/;-33.486649;-70.547187
421;13;131;13123;Metropolitana de Santiago;Santiago  ;Providencia;D;3;;;;1;true;Total;Parcial;PDA RM (DS 31/2016). Zona B. Art. 121. 122. 123;https://ppda.mma.gob.cl/region-metropolitana/ppda-region-metropolitana/;-33.431623;-70.611993
422;13;131;13124;Metropolitana de Santiago;Santiago  ;Pudahuel;D;3;;;;1;true;Total;Parcial;PDA RM (DS 31/2016). Zona B. Art. 121. 122. 123;https://ppda.mma.gob.cl/region-metropolitana/ppda-region-metropolitana/;-33.44506;-70.757982
423;13;131;13125;Metropolitana de Santiago;Santiago  ;Quilicura;D;3;;;;1;true;Total;Parcial;PDA RM (DS 31/2016). Zona B. Art. 121. 122. 123;https://ppda.mma.gob.cl/region-metropolitana/ppda-region-metropolitana/;-33.367802;-70.731649
424;13;131;13126;Metropolitana de Santiago;Santiago  ;Quinta Normal;D;3;;;;1;true;Total;Parcial;PDA RM (DS 31/2016). Zona B. Art. 121. 122. 123;https://ppda.mma.gob.cl/region-metropolitana/ppda-region-metropolitana/;-33.427638;-70.701069
425;13;131;13127;Metropolitana de Santiago;Santiago  ;Recoleta;D;3;;;;1;true;Total;Parcial;PDA RM (DS 31/2016). Zona B. Art. 121. 122. 123;https://ppda.mma.gob.cl/region-metropolitana/ppda-region-metropolitana/;-33.405292;-70.639312
426;13;131;13128;Metropolitana de Santiago;Santiago  ;Renca;D;3;;;;1;true;Total;Parcial;PDA RM (DS 31/2016). Zona B. Art. 121. 122. 123;https://ppda.mma.gob.cl/region-metropolitana/ppda-region-metropolitana/;-33.401746;-70.727821
427;13;131;13129;Metropolitana de Santiago;Santiago  ;San Joaquín;D;3;;;;1;true;Total;Parcial;PDA RM (DS 31/2016). Zona B. Art. 121. 122. 123;https://ppda.mma.gob.cl/region-metropolitana/ppda-region-metropolitana/;-33.495979;-70.628415
428;13;131;13130;Metropolitana de Santiago;Santiago  ;San Miguel;D;3;;;;1;true;Total;Parcial;PDA RM (DS 31/2016). Zona B. Art. 121. 122. 123;https://ppda.mma.gob.cl/region-metropolitana/ppda-region-metropolitana/;-33.499011;-70.651454
429;13;131;13131;Metropolitana de Santiago;Santiago  ;San Ramón;D;3;;;;1;true;Total;Parcial;PDA RM (DS 31/2016). Zona B. Art. 121. 122. 123;https://ppda.mma.gob.cl/region-metropolitana/ppda-region-metropolitana/;-33.540526;-70.642346
430;13;131;13132;Metropolitana de Santiago;Santiago  ;Vitacura;D;3;;;;1;true;Total;Parcial;PDA RM (DS 31/2016). Zona B. Art. 121. 122. 123;https://ppda.mma.gob.cl/region-metropolitana/ppda-region-metropolitana/;-33.379279;-70.572758
431;13;132;13201;Metropolitana de Santiago;Cordillera;Puente Alto;D;3;;<1000;Valle;3;true;Total;Parcial;PDA RM (DS 31/2016). Zona B. Art. 121. 122. 123;https://ppda.mma.gob.cl/region-metropolitana/ppda-region-metropolitana/;-33.596258;-70.565791
432;13;132;13201;Metropolitana de Santiago;Cordillera;Puente Alto;D;5;;>1000;Cordillera;4;true;Total;Parcial;PDA RM (DS 31/2016). Zona B. Art. 121. 122. 123;https://ppda.mma.gob.cl/region-metropolitana/ppda-region-metropolitana/;-33.596258;-70.565791
433;13;132;13202;Metropolitana de Santiago;Cordillera;Pirque;D;3;;<1000;Valle;3;true;Parcial;Parcial;PDA RM (DS 31/2016). Zona B. Art. 121. 122. 123;https://ppda.mma.gob.cl/region-metropolitana/ppda-region-metropolitana/;-33.626603;-70.548025
434;13;132;13202;Metropolitana de Santiago;Cordillera;Pirque;D;5;;>1000;Cordillera;4;true;Parcial;Parcial;PDA RM (DS 31/2016). Zona B. Art. 121. 122. 123;https://ppda.mma.gob.cl/region-metropolitana/ppda-region-metropolitana/;-33.626603;-70.548025
435;13;132;13203;Metropolitana de Santiago;Cordillera;San José de Maipo;D;3;;<1000;Valle;3;true;Parcial;Parcial;PDA RM (DS 31/2016). Zona B. Art. 121. 122. 123;https://ppda.mma.gob.cl/region-metropolitana/ppda-region-metropolitana/;-33.640091;-70.351408
436;13;132;13203;Metropolitana de Santiago;Cordillera;San José de Maipo;D;5;;1000<altura<2000;Cordillera;4;true;Parcial;Parcial;PDA RM (DS 31/2016). Zona B. Art. 121. 122. 123;https://ppda.mma.gob.cl/region-metropolitana/ppda-region-metropolitana/;-33.640091;-70.351408
437;13;132;13203;Metropolitana de Santiago;Cordillera;San José de Maipo;H;7;;>2000;Alta Cordillera;5;true;Parcial;Parcial;PDA RM (DS 31/2016). Zona B. Art. 121. 122. 123;https://ppda.mma.gob.cl/region-metropolitana/ppda-region-metropolitana/;-33.708267;-70.068749
438;13;133;13301;Metropolitana de Santiago;Chacabuco;Colina;D;3;;<1000;Valle;3;true;Parcial;Parcial;PDA RM (DS 31/2016). Zona B. Art. 121. 122. 123;https://ppda.mma.gob.cl/region-metropolitana/ppda-region-metropolitana/;-33.200892;-70.673989
439;13;133;13301;Metropolitana de Santiago;Chacabuco;Colina;D;5;;1000<altura<2000;Cordillera;4;true;Parcial;Parcial;PDA RM (DS 31/2016). Zona B. Art. 121. 122. 123;https://ppda.mma.gob.cl/region-metropolitana/ppda-region-metropolitana/;-33.200892;-70.673989
440;13;133;13301;Metropolitana de Santiago;Chacabuco;Colina;H;7;;>2000;Alta Cordillera;5;true;Parcial;Parcial;PDA RM (DS 31/2016). Zona B. Art. 121. 122. 123;https://ppda.mma.gob.cl/region-metropolitana/ppda-region-metropolitana/;-33.11368;-70.473288
441;13;133;13302;Metropolitana de Santiago;Chacabuco;Lampa;D;3;;;;1;true;Parcial;Parcial;PDA RM (DS 31/2016). Zona B. Art. 121. 122. 123;https://ppda.mma.gob.cl/region-metropolitana/ppda-region-metropolitana/;-33.285376;-70.877832
442;13;133;13303;Metropolitana de Santiago;Chacabuco;Tiltil;D;3;;;;1;true;Parcial;Parcial;PDA RM (DS 31/2016). Zona B. Art. 121. 122. 123;https://ppda.mma.gob.cl/region-metropolitana/ppda-region-metropolitana/;-33.085161;-70.929339
443;13;134;13401;Metropolitana de Santiago;Maipo;San Bernardo;D;3;;;;1;true;Total;Parcial;PDA RM (DS 31/2016). Zona B. Art. 121. 122. 123;https://ppda.mma.gob.cl/region-metropolitana/ppda-region-metropolitana/;-33.592293;-70.702097
444;13;134;13402;Metropolitana de Santiago;Maipo;Buin;D;3;;;;1;true;Parcial;Parcial;PDA RM (DS 31/2016). Zona B. Art. 121. 122. 123;https://ppda.mma.gob.cl/region-metropolitana/ppda-region-metropolitana/;-33.731761;-70.740074
445;13;134;13403;Metropolitana de Santiago;Maipo;Calera de Tango;D;3;;;;1;true;Parcial;Parcial;PDA RM (DS 31/2016). Zona B. Art. 121. 122. 123;https://ppda.mma.gob.cl/region-metropolitana/ppda-region-metropolitana/;-33.629757;-70.76877
446;13;134;13404;Metropolitana de Santiago;Maipo;Paine;D;3;;<1000;Valle;3;true;Parcial;Parcial;PDA RM (DS 31/2016). Zona B. Art. 121. 122. 123;https://ppda.mma.gob.cl/region-metropolitana/ppda-region-metropolitana/;-33.809996;-70.733598
447;13;134;13404;Metropolitana de Santiago;Maipo;Paine;D;5;;>1000;Cordillera;4;true;Parcial;Parcial;PDA RM (DS 31/2016). Zona B. Art. 121. 122. 123;https://ppda.mma.gob.cl/region-metropolitana/ppda-region-metropolitana/;-33.809996;-70.733598
448;13;135;13501;Metropolitana de Santiago;Melipilla;Melipilla;D;3;;;;1;true;Parcial;Parcial;PDA RM (DS 31/2016). Zona B. Art. 121. 122. 123;https://ppda.mma.gob.cl/region-metropolitana/ppda-region-metropolitana/;-33.686867;-71.215423
449;13;135;13502;Metropolitana de Santiago;Melipilla;Alhué;D;3;;;;1;true;Parcial;Parcial;PDA RM (DS 31/2016). Zona B. Art. 121. 122. 123;https://ppda.mma.gob.cl/region-metropolitana/ppda-region-metropolitana/;-34.033189;-71.102661
450;13;135;13503;Metropolitana de Santiago;Melipilla;Curacaví;D;3;;;;1;true;Parcial;Parcial;PDA RM (DS 31/2016). Zona B. Art. 121. 122. 123;https://ppda.mma.gob.cl/region-metropolitana/ppda-region-metropolitana/;-33.397851;-71.126393
451;13;135;13504;Metropolitana de Santiago;Melipilla;María Pinto;D;3;;;;1;true;Parcial;Parcial;PDA RM (DS 31/2016). Zona B. Art. 121. 122. 123;https://ppda.mma.gob.cl/region-metropolitana/ppda-region-metropolitana/;-33.515935;-71.121103
452;13;135;13505;Metropolitana de Santiago;Melipilla;San Pedro;D;3;;;;1;true;Parcial;Parcial;PDA RM (DS 31/2016). Zona B. Art. 121. 122. 123;https://ppda.mma.gob.cl/region-metropolitana/ppda-region-metropolitana/;-33.894252;-71.456265
453;13;136;13601;Metropolitana de Santiago;Talagante  ;Talagante;D;3;;;;1;true;Parcial;Parcial;PDA RM (DS 31/2016). Zona B. Art. 121. 122. 123;https://ppda.mma.gob.cl/region-metropolitana/ppda-region-metropolitana/;-33.663513;-70.928976
454;13;136;13602;Metropolitana de Santiago;Talagante  ;El Monte;D;3;;;;1;true;Parcial;Parcial;PDA RM (DS 31/2016). Zona B. Art. 121. 122. 123;https://ppda.mma.gob.cl/region-metropolitana/ppda-region-metropolitana/;-33.679167;-70.989359
455;13;136;13603;Metropolitana de Santiago;Talagante  ;Isla de Maipo;D;3;;;;1;true;Parcial;Parcial;PDA RM (DS 31/2016). Zona B. Art. 121. 122. 123;https://ppda.mma.gob.cl/region-metropolitana/ppda-region-metropolitana/;-33.74661;-70.898099
456;13;136;13604;Metropolitana de Santiago;Talagante  ;Padre Hurtado;D;3;;;;1;true;Parcial;Parcial;PDA RM (DS 31/2016). Zona B. Art. 121. 122. 123;https://ppda.mma.gob.cl/region-metropolitana/ppda-region-metropolitana/;-33.571298;-70.809003
457;13;136;13605;Metropolitana de Santiago;Talagante  ;Peñaflor;D;3;;;;1;true;Parcial;Parcial;PDA RM (DS 31/2016). Zona B. Art. 121. 122. 123;https://ppda.mma.gob.cl/region-metropolitana/ppda-region-metropolitana/;-33.606653;-70.875223
