id;id_regional;id_comuna;region;comuna;costo_bajo_gn;costo_alto_gn;costo_bajo_glp;costo_alto_glp;costo_bajo_ele;costo_alto_ele;costo_bajo_ker;costo_alto_ker;costo_bajo_len;costo_alto_len;costo_bajo_pel;costo_alto_pel
170;;6203;Del Libertador B. O'Higgins;Litueche;;;146.8797565;184.5509893;;;70.76923077;73.64102564;;;;
171;;6204;Del Libertador B. O'Higgins;Marchihue;;;156.7732116;156.7732116;;;71.79487179;71.79487179;;;;
172;;6205;Del Libertador B. O'Higgins;Navidad;;;170.4718417;170.4718417;;;70.76923077;73.64102564;;;;
173;;6206;Del Libertador B. O'Higgins;Paredones;;;170.4718417;170.4718417;;;70.76923077;73.64102564;;;;
174;;6301;Del Libertador B. O'Higgins;San Fernando;;;177.9299848;177.9299848;;;72.61538462;72.61538462;;;;
175;;6302;Del Libertador B. O'Higgins;Chépica;;;185.6925419;185.6925419;;;73.74358974;73.74358974;;;;
176;;6303;Del Libertador B. O'Higgins;Chimbarongo;;;185.6925419;185.6925419;;;72.61538462;72.61538462;;;;
177;;6304;Del Libertador B. O'Higgins;Lolol;;;170.4718417;170.4718417;;;74.76923077;74.76923077;;;;
178;;6305;Del Libertador B. O'Higgins;Nancagua;;;185.6925419;185.6925419;;;74.66666667;74.66666667;;;;
179;;6306;Del Libertador B. O'Higgins;Palmilla;;;185.6925419;185.6925419;;;70.76923077;73.64102564;;;;
180;;6307;Del Libertador B. O'Higgins;Peralillo;;;146.8797565;184.5509893;;;71.69230769;71.69230769;;;;
181;;6308;Del Libertador B. O'Higgins;Placilla;;;161.3394216;161.3394216;;;71.79487179;71.79487179;;;;
182;;6309;Del Libertador B. O'Higgins;Pumanque;;;170.4718417;170.4718417;;;70.76923077;73.64102564;;;;
183;;6310;Del Libertador B. O'Higgins;Santa Cruz;;;157.5342466;157.5342466;;;74.46153846;74.56410256;;;;
184;;7101;Del Maule;Talca;;;146.1187215;153.7290715;;;69.74358974;74.35897436;;;;
185;;7102;Del Maule;Constitución;;;165.9056317;165.9056317;;;73.84615385;73.84615385;;;;
186;;7103;Del Maule;Curepto;;;167.2754947;167.2754947;;;74.05128205;74.05128205;;;;
187;;7104;Del Maule;Empedrado;;;165.9056317;165.9056317;;;66.66666667;74.35897436;;;;
188;;7105;Del Maule;Maule;;;145.3576865;167.4277017;;;66.66666667;74.35897436;;;;
189;;7106;Del Maule;Pelarco;;;153.7290715;153.7290715;;;66.66666667;74.35897436;;;;
190;;7107;Del Maule;Pencahue;;;153.7290715;153.7290715;;;66.66666667;74.35897436;;;;
191;;7108;Del Maule;Río Claro;;;153.7290715;153.7290715;;;73.94871795;73.94871795;;;;
192;;7109;Del Maule;San Clemente;;;127.3004013;165.5251142;;;72;73.64102564;;;;
193;;7110;Del Maule;San Rafael;;;153.7290715;153.7290715;;;68.20512821;68.20512821;;;;
194;;7201;Del Maule;Cauquenes;;;144.5966514;165.5251142;;;66.66666667;74.87179487;;;;
195;;7202;Del Maule;Chanco;;;147.6407915;147.6407915;;;66.66666667;74.35897436;;;;
196;;7203;Del Maule;Pelluhue;;;147.6407915;147.6407915;;;73.64102564;73.64102564;;;;
197;;7301;Del Maule;Curicó;;;158.2952816;158.2952816;;;74.35897436;74.35897436;;;;
198;;7302;Del Maule;Hualañé;;;167.2754947;167.2754947;;;74.76923077;74.76923077;;;;
199;;7303;Del Maule;Licantén;;;167.2754947;167.2754947;;;66.66666667;74.35897436;;;;
200;;7304;Del Maule;Molina;;;158.2952816;158.2952816;;;68.92307692;73.43589744;;;;
201;;7305;Del Maule;Rauco;;;158.2952816;158.2952816;;;73.64102564;73.64102564;;;;
202;;7306;Del Maule;Romeral;;;158.2952816;158.2952816;;;66.66666667;74.35897436;;;;
203;;7307;Del Maule;Sagrada Familia;;;158.2952816;158.2952816;;;66.66666667;74.35897436;;;;
204;;7308;Del Maule;Teno;;;158.2952816;158.2952816;;;74.66666667;74.66666667;;;;
205;;7309;Del Maule;Vichuquén;;;167.2754947;167.2754947;;;66.66666667;74.35897436;;;;
206;;7401;Del Maule;Linares;;;146.1187215;148.4018265;;;71.79487179;72.30769231;;;;
207;;7402;Del Maule;Colbún;;;152.9680365;152.9680365;;;73.74358974;73.74358974;;;;
208;;7403;Del Maule;Longaví;;;144.5966514;165.5251142;;;71.79487179;71.79487179;;;;
209;;7404;Del Maule;Parral;;;125.2248513;147.6407915;;;71.48717949;71.48717949;;;;
210;;7405;Del Maule;Retiro;;;147.6407915;147.6407915;;;74.35897436;74.35897436;;;;
211;;7406;Del Maule;San Javier;;;146.1187215;165.5251142;;;73.33333333;73.64102564;;;;
212;;7407;Del Maule;Villa Alegre;;;146.1187215;152.9680365;;;71.28205128;71.48717949;;;;
213;;7408;Del Maule;Yerbas Buenas;;;152.9680365;152.9680365;;;68.41025641;68.41025641;;;;
214;;8101;Del Bíobío;Concepción;115.321557;215.5684118;167.4277017;167.4277017;;;71.79487179;74.05128205;;;;
215;;8102;Del Bíobío;Coronel;115.321557;215.5684118;166.6666667;166.6666667;;;72.82051282;73.43589744;;;;
216;;8103;Del Bíobío;Chiguayante;115.321557;215.5684118;166.6666667;166.6666667;;;73.43589744;73.43589744;;;;
217;;8104;Del Bíobío;Florida;115.321557;215.5684118;146.1187215;178.8432268;;;71.38461538;71.38461538;;;;
218;;8105;Del Bíobío;Hualqui;115.321557;215.5684118;166.6666667;166.6666667;;;73.12820513;73.12820513;;;;
219;;8106;Del Bíobío;Lota;115.321557;215.5684118;166.6666667;166.6666667;;;72.1025641;72.20512821;;;;
220;;8107;Del Bíobío;Penco;115.321557;215.5684118;166.6666667;166.6666667;;;72.61538462;73.02564103;;;;
221;;8108;Del Bíobío;San Pedro de la Paz;115.321557;215.5684118;167.4277017;167.4277017;;;73.43589744;73.53846154;;;;
222;;8109;Del Bíobío;Santa Juana;115.321557;215.5684118;138.5083714;178.8432268;;;72.20512821;72.20512821;;;;
223;;8110;Del Bíobío;Talcahuano;115.321557;215.5684118;167.4277017;167.4277017;;;71.69230769;73.43589744;;;;
224;;8111;Del Bíobío;Tomé;115.321557;215.5684118;166.6666667;166.6666667;;;68.41025641;68.41025641;;;;
225;;8112;Del Bíobío;Hualpén;115.321557;215.5684118;167.4277017;167.4277017;;;73.43589744;73.43589744;;;;
226;;8201;Del Bíobío;Lebu;115.321557;215.5684118;138.5083714;178.8432268;;;72.51282051;72.51282051;;;;
227;;8202;Del Bíobío;Arauco;115.321557;215.5684118;138.5083714;178.8432268;;;73.23076923;73.23076923;;;;
228;;8203;Del Bíobío;Cañete;115.321557;215.5684118;138.5083714;178.8432268;;;73.23076923;73.23076923;;;;
229;;8204;Del Bíobío;Contulmo;115.321557;215.5684118;166.6666667;166.6666667;;;71.69230769;74.46153846;;;;
230;;8205;Del Bíobío;Curanilahue;115.321557;215.5684118;178.8432268;178.8432268;;;74.46153846;74.46153846;;;;
231;;8206;Del Bíobío;Los Álamos;115.321557;215.5684118;138.5083714;178.8432268;;;73.64102564;73.64102564;;;;
232;;8207;Del Bíobío;Tirúa;115.321557;215.5684118;166.6666667;166.6666667;;;71.69230769;74.46153846;;;;
233;;8301;Del Bíobío;Los Ángeles;115.321557;215.5684118;167.4277017;167.4277017;;;69.53846154;77.64102564;;;;
234;;8302;Del Bíobío;Antuco;115.321557;215.5684118;140.0304414;167.4277017;;;71.69230769;74.46153846;;;;
235;;8303;Del Bíobío;Cabrero;115.321557;215.5684118;140.0304414;167.4277017;;;73.53846154;73.64102564;;;;
236;;8304;Del Bíobío;Laja;115.321557;215.5684118;163.6225266;163.6225266;;;73.53846154;73.53846154;;;;
237;;8305;Del Bíobío;Mulchén;115.321557;215.5684118;140.0304414;167.4277017;;;73.23076923;73.23076923;;;;
238;;8306;Del Bíobío;Nacimiento;115.321557;215.5684118;140.0304414;167.4277017;;;72.82051282;72.82051282;;;;
239;;8307;Del Bíobío;Negrete;115.321557;215.5684118;140.0304414;167.4277017;;;71.69230769;74.46153846;;;;
240;;8308;Del Bíobío;Quilaco;115.321557;215.5684118;175.7990868;175.7990868;;;71.69230769;74.46153846;;;;
241;;8309;Del Bíobío;Quilleco;115.321557;215.5684118;140.0304414;167.4277017;;;71.69230769;74.46153846;;;;
242;;8310;Del Bíobío;San Rosendo;115.321557;215.5684118;163.6225266;163.6225266;;;71.69230769;74.46153846;;;;
243;;8311;Del Bíobío;Santa Bárbara;115.321557;215.5684118;141.5525114;182.6484018;;;73.23076923;73.23076923;;;;
244;;8312;Del Bíobío;Tucapel;115.321557;215.5684118;137.7473364;137.7473364;;;71.69230769;74.46153846;;;;
245;;8313;Del Bíobío;Yumbel;115.321557;215.5684118;140.0304414;167.4277017;;;73.43589744;73.43589744;;;;
246;;8314;Del Bíobío;Alto Biobío;115.321557;215.5684118;121.6810418;155.2511416;;;71.69230769;74.46153846;;;;
247;;16101;De Ñuble;Chillán;;;122.4574512;141.5525114;;;71.79487179;72.71794872;;;;
248;;16102;De Ñuble;Bulnes;;;136.9863014;157.9147641;;;73.33333333;73.33333333;;;;
249;;16103;De Ñuble;Chillán Viejo;;;100.9639777;144.5966514;;;70.97435897;73.33333333;;;;
250;;16104;De Ñuble;El Carmen;;;136.9863014;157.9147641;;;73.84615385;73.84615385;;;;
251;;16105;De Ñuble;Pemuco;;;137.7473364;137.7473364;;;70.97435897;73.33333333;;;;
252;;16106;De Ñuble;Pinto;;;136.9863014;157.9147641;;;69.12820513;69.12820513;;;;
253;;16107;De Ñuble;Quillón;;;136.9863014;157.9147641;;;73.64102564;73.64102564;;;;
254;;16108;De Ñuble;San Ignacio;;;137.7473364;137.7473364;;;70.97435897;73.33333333;;;;
255;;16109;De Ñuble;Yungay;;;136.9863014;157.9147641;;;72.20512821;72.20512821;;;;
256;;16304;De Ñuble;San Carlos;;;137.7473364;137.7473364;;;72.41025641;73.74358974;;;;
257;;16305;De Ñuble;Coihueco;;;136.9863014;157.9147641;;;73.64102564;73.64102564;;;;
258;;16301;De Ñuble;Ñiquén;;;137.7473364;137.7473364;;;70.97435897;70.97435897;;;;
259;;16302;De Ñuble;San Fabián;;;137.7473364;137.7473364;;;70.97435897;73.33333333;;;;
260;;16303;De Ñuble;San Nicolás;;;136.9863014;157.9147641;;;70.97435897;73.33333333;;;;
261;;16202;De Ñuble;Quirihue;;;136.9863014;157.9147641;;;73.33333333;73.33333333;;;;
262;;16203;De Ñuble;Cobquecura;;;137.7473364;137.7473364;;;73.43589744;73.43589744;;;;
263;;16204;De Ñuble;Coelemu;;;136.9863014;157.9147641;;;73.12820513;73.12820513;;;;
264;;16205;De Ñuble;Ninhue;;;137.7473364;137.7473364;;;70.97435897;73.33333333;;;;
265;;16201;De Ñuble;Portezuelo;;;136.9863014;157.9147641;;;70.97435897;73.33333333;;;;
266;;16206;De Ñuble;Ránquil;;;137.7473364;137.7473364;;;70.97435897;73.33333333;;;;
267;;16207;De Ñuble;Treguaco;;;166.6666667;166.6666667;;;70.97435897;73.33333333;;;;
268;;9101;De La Araucanía;Temuco;200.9202454;204.2944785;168.9497717;168.9497717;;;71.07692308;74.05128205;;;;
269;;9102;De La Araucanía;Carahue;200.9202454;204.2944785;154.4901065;154.4901065;;;76.1025641;76.1025641;;;;
270;;9103;De La Araucanía;Cunco;200.9202454;204.2944785;154.4901065;154.4901065;;;74.15384615;74.15384615;;;;
271;;9104;De La Araucanía;Curarrehue;200.9202454;204.2944785;184.1704718;184.1704718;;;71.07692308;76.1025641;;;;
272;;9105;De La Araucanía;Freire;200.9202454;204.2944785;154.4901065;154.4901065;;;71.07692308;76.1025641;;;;
273;;9106;De La Araucanía;Galvarino;200.9202454;204.2944785;154.4901065;154.4901065;;;71.07692308;76.1025641;;;;
274;;9107;De La Araucanía;Gorbea;200.9202454;204.2944785;154.4901065;154.4901065;;;75.07692308;75.07692308;;;;
275;;9108;De La Araucanía;Lautaro;200.9202454;204.2944785;154.4901065;154.4901065;;;73.74358974;73.74358974;;;;
276;;9109;De La Araucanía;Loncoche;200.9202454;204.2944785;146.499239;155.2511416;;;74.66666667;74.66666667;;;;
277;;9110;De La Araucanía;Melipeuco;200.9202454;204.2944785;184.1704718;184.1704718;;;71.07692308;76.1025641;;;;
278;;9111;De La Araucanía;Nueva Imperial;200.9202454;204.2944785;154.4901065;154.4901065;;;73.94871795;74.05128205;;;;
279;;9112;De La Araucanía;Padre Las Casas;200.9202454;204.2944785;168.9497717;168.9497717;;;70.25641026;74.46153846;;;;
280;;9113;De La Araucanía;Perquenco;200.9202454;204.2944785;184.1704718;184.1704718;;;71.07692308;76.1025641;;;;
281;;9114;De La Araucanía;Pitrufquén;200.9202454;204.2944785;154.4901065;154.4901065;;;74.66666667;74.66666667;;;;
282;;9115;De La Araucanía;Pucón;200.9202454;204.2944785;173.1354642;173.1354642;;;74.76923077;76.41025641;;;;
283;;9116;De La Araucanía;Saavedra;200.9202454;204.2944785;154.4901065;154.4901065;;;76.1025641;76.1025641;;;;
284;;9117;De La Araucanía;Teodoro Schmidt;200.9202454;204.2944785;136.9863014;136.9863014;;;74.76923077;74.76923077;;;;
285;;9118;De La Araucanía;Toltén;200.9202454;204.2944785;154.4901065;154.4901065;;;73.64102564;73.64102564;;;;
286;;9119;De La Araucanía;Vilcún;200.9202454;204.2944785;154.4901065;154.4901065;;;71.07692308;76.1025641;;;;
287;;9120;De La Araucanía;Villarrica;200.9202454;204.2944785;161.7199391;161.7199391;;;71.48717949;74.25641026;;;;
288;;9121;De La Araucanía;Cholchol;200.9202454;204.2944785;154.4901065;154.4901065;;;71.07692308;76.1025641;;;;
289;;9201;De La Araucanía;Angol;200.9202454;204.2944785;145.3576865;163.6225266;;;73.94871795;73.94871795;;;;
290;;9202;De La Araucanía;Collipulli;200.9202454;204.2944785;154.4901065;154.4901065;;;73.43589744;73.64102564;;;;
291;;9203;De La Araucanía;Curacautín;200.9202454;204.2944785;154.4901065;154.4901065;;;73.64102564;73.64102564;;;;
292;;9204;De La Araucanía;Ercilla;200.9202454;204.2944785;184.1704718;184.1704718;;;71.07692308;76.1025641;;;;
293;;9205;De La Araucanía;Lonquimay;200.9202454;204.2944785;154.4901065;154.4901065;;;74.46153846;74.46153846;;;;
294;;9206;De La Araucanía;Los Sauces;200.9202454;204.2944785;184.1704718;184.1704718;;;71.07692308;76.1025641;;;;
295;;9207;De La Araucanía;Lumaco;200.9202454;204.2944785;184.1704718;184.1704718;;;73.02564103;73.02564103;;;;
296;;9208;De La Araucanía;Purén;200.9202454;204.2944785;184.1704718;184.1704718;;;73.02564103;73.02564103;;;;
297;;9209;De La Araucanía;Renaico;200.9202454;204.2944785;154.4901065;154.4901065;;;71.07692308;76.1025641;;;;
298;;9210;De La Araucanía;Traiguén;200.9202454;204.2944785;184.1704718;184.1704718;;;78.46153846;78.46153846;;;;
299;;9211;De La Araucanía;Victoria;200.9202454;204.2944785;142.6940639;154.4901065;;;72.71794872;72.71794872;;;;
300;;14101;De Los Ríos;Valdivia;;;175.0380518;175.0380518;;;74.87179487;74.97435897;;;;
301;;14102;De Los Ríos;Corral;;;158.2952816;158.2952816;;;74.05128205;75.8974359;;;;
302;;14202;De Los Ríos;Futrono;;;150.304414;162.8614916;;;75.17948718;75.17948718;;;;
303;;14201;De Los Ríos;La Unión;;;161.7199391;161.7199391;;;75.07692308;75.07692308;;;;
304;;14203;De Los Ríos;Lago Ranco;;;175.0380518;175.0380518;;;75.8974359;75.8974359;;;;
305;;14103;De Los Ríos;Lanco;;;175.0380518;175.0380518;;;74.25641026;74.35897436;;;;
306;;14104;De Los Ríos;Los Lagos;;;175.0380518;175.0380518;;;74.97435897;74.97435897;;;;
307;;14105;De Los Ríos;Máfil;;;175.0380518;175.0380518;;;74.05128205;75.8974359;;;;
308;;14106;De Los Ríos;Mariquina;;;175.0380518;175.0380518;;;75.17948718;75.17948718;;;;
309;;14107;De Los Ríos;Paillaco;;;175.0380518;175.0380518;;;74.97435897;74.97435897;;;;
310;;14108;De Los Ríos;Panguipulli;;;150.304414;158.2952816;;;74.05128205;74.05128205;;;;
311;;14204;De Los Ríos;Río Bueno;;;161.7199391;161.7199391;;;74.97435897;74.97435897;;;;
312;;10101;De Los Lagos;Puerto Montt;;;181.1263318;181.1263318;;;73.64102564;74.97435897;;;;
313;;10102;De Los Lagos;Calbuco;;;161.7199391;161.7199391;;;75.07692308;76.1025641;;;;
314;;10103;De Los Lagos;Cochamó;;;185.6925419;185.6925419;;;73.64102564;76.1025641;;;;
315;;10104;De Los Lagos;Fresia;;;161.3394216;161.3394216;;;73.64102564;76.1025641;;;;
316;;10105;De Los Lagos;Frutillar;;;184.1704718;184.1704718;;;74.97435897;74.97435897;;;;
317;;10106;De Los Lagos;Los Muermos;;;148.4018265;188.3561644;;;74.97435897;74.97435897;;;;
318;;10107;De Los Lagos;Llanquihue;;;154.109589;154.109589;;;74.97435897;74.97435897;;;;
319;;10108;De Los Lagos;Maullín;;;148.4018265;169.3302892;;;75.07692308;75.07692308;;;;
320;;10109;De Los Lagos;Puerto Varas;;;148.4018265;186.4535769;;;73.84615385;77.74358974;;;;
321;;10201;De Los Lagos;Castro;;;154.2825515;194.8249619;;;74.56410256;75.07692308;;;;
322;;10202;De Los Lagos;Ancud;;;173.5159817;182.6484018;;;74.97435897;76;;;;
323;;10203;De Los Lagos;Chonchi;;;177.3211568;205.4794521;;;75.38461538;79.79487179;;;;
324;;10204;De Los Lagos;Curaco de Vélez;;;191.7808219;191.7808219;;;73.64102564;76.1025641;;;;
325;;10205;De Los Lagos;Dalcahue;;;178.8432268;207.3820396;;;75.28205128;75.28205128;;;;
326;;10206;De Los Lagos;Puqueldón;;;191.7808219;191.7808219;;;73.64102564;76.1025641;;;;
327;;10207;De Los Lagos;Queilén;;;179.6042618;179.6042618;;;73.64102564;76.1025641;;;;
328;;10208;De Los Lagos;Quellón;;;173.5159817;218.7975647;;;74.87179487;74.87179487;;;;
329;;10209;De Los Lagos;Quemchi;;;179.6042618;179.6042618;;;73.64102564;76.1025641;;;;
330;;10210;De Los Lagos;Quinchao;;;191.7808219;191.7808219;;;80.41025641;80.41025641;;;;
331;;10301;De Los Lagos;Osorno;;;181.8873668;181.8873668;;;74.66666667;74.97435897;;;;
332;;10302;De Los Lagos;Puerto Octay;;;181.8873668;181.8873668;;;73.64102564;76.1025641;;;;
333;;10303;De Los Lagos;Purranque;;;157.9147641;160.5783866;;;74.87179487;75.48717949;;;;
334;;10304;De Los Lagos;Puyehue;;;144.5966514;224.5053272;;;75.8974359;75.8974359;;;;
335;;10305;De Los Lagos;Río Negro;;;160.5783866;160.5783866;;;74.97435897;74.97435897;;;;
336;;10306;De Los Lagos;San Juan de la Costa;;;181.8873668;181.8873668;;;73.64102564;76.1025641;;;;
337;;10307;De Los Lagos;San Pablo;;;160.5783866;160.5783866;;;73.64102564;76.1025641;;;;
338;;10401;De Los Lagos;Chaitén;;;160.5783866;160.5783866;;;79.38461538;79.38461538;;;;
339;;10402;De Los Lagos;Futaleufú;;;185.6925419;185.6925419;;;73.64102564;76.1025641;;;;
340;;10403;De Los Lagos;Hualaihué;;;185.6925419;185.6925419;;;75.58974359;75.58974359;;;;
341;;10404;De Los Lagos;Palena;;;185.6925419;185.6925419;;;73.64102564;76.1025641;;;;
342;;11101;De Aisén del Gral. C. Ibáñez del campo;Coihaique;;;153.7290715;153.7290715;;;75.07692308;76.61538462;;;;
343;;11102;De Aisén del Gral. C. Ibáñez del campo;Lago Verde;;;117.9604262;152.2070015;;;74.87179487;77.53846154;;;;
344;;11201;De Aisén del Gral. C. Ibáñez del campo;Aisén;;;133.1811263;133.1811263;;;74.87179487;75.07692308;;;;
345;;11202;De Aisén del Gral. C. Ibáñez del campo;Cisnes;;;152.9680365;152.9680365;;;74.87179487;77.53846154;;;;
346;;11203;De Aisén del Gral. C. Ibáñez del campo;Guaitecas;;;117.9604262;152.9680365;;;74.87179487;77.53846154;;;;
347;;11301;De Aisén del Gral. C. Ibáñez del campo;Cochrane;;;117.9604262;152.2070015;;;77.74358974;77.74358974;;;;
348;;11302;De Aisén del Gral. C. Ibáñez del campo;O'Higgins;;;117.9604262;152.2070015;;;74.87179487;77.53846154;;;;
349;;11303;De Aisén del Gral. C. Ibáñez del campo;Tortel;;;117.9604262;152.2070015;;;74.87179487;77.53846154;;;;
350;;11401;De Aisén del Gral. C. Ibáñez del campo;Chile Chico;;;143.8356164;152.2070015;;;77.53846154;77.53846154;;;;
351;;11402;De Aisén del Gral. C. Ibáñez del campo;Río Ibáñez;;;117.9604262;152.2070015;;;74.87179487;77.53846154;;;;
352;;12101;De Magallanes y de La Antártica Chilena;Punta Arenas;9.051768916;9.15295501;125.5707763;125.5707763;;;;;;;;
353;;12102;De Magallanes y de La Antártica Chilena;Laguna Blanca;9.051768916;9.15295501;125.5707763;125.5707763;;;;;;;;
354;;12103;De Magallanes y de La Antártica Chilena;Río Verde;9.051768916;9.15295501;125.5707763;125.5707763;;;;;;;;
355;;12104;De Magallanes y de La Antártica Chilena;San Gregorio;9.051768916;9.15295501;125.5707763;125.5707763;;;;;;;;
356;;12201;De Magallanes y de La Antártica Chilena;Cabo de Hornos;9.051768916;9.15295501;78.38660578;78.38660578;;;;;;;;
357;;12202;De Magallanes y de La Antártica Chilena;Porvenir;9.051768916;9.15295501;125.5707763;125.5707763;;;;;;;;
358;;12301;De Magallanes y de La Antártica Chilena;Primavera;9.051768916;9.15295501;125.5707763;125.5707763;;;;;;;;
359;;12302;De Magallanes y de La Antártica Chilena;Timaukel;9.051768916;9.15295501;125.5707763;125.5707763;;;;;;;;
360;;12303;De Magallanes y de La Antártica Chilena;Natales;9.051768916;9.15295501;125.5707763;125.5707763;;;;;;;;
361;;12401;De Magallanes y de La Antártica Chilena;Torres del Paine;9.051768916;9.15295501;125.5707763;125.5707763;;;;;;;;
362;;12402;De Magallanes y de La Antártica Chilena;Antártica;9.051768916;9.15295501;125.5707763;125.5707763;;;;;;;;
